fault_id,fault_type,table,record_id,detail
FAULT-00333,duplicate_keys,trans,124120,duplicated trans_id with amount changed to 85120.8
FAULT-00334,duplicate_keys,trans,601823,duplicated trans_id with amount changed to 2023.2
FAULT-00335,duplicate_keys,trans,970960,duplicated trans_id with amount changed to 29134.0
FAULT-00336,duplicate_keys,trans,3535893,duplicated trans_id with amount changed to 202.5
FAULT-00337,duplicate_keys,trans,962337,duplicated trans_id with amount changed to 7751.3
FAULT-00338,duplicate_keys,trans,840703,duplicated trans_id with amount changed to 808.5
FAULT-00339,duplicate_keys,trans,483677,duplicated trans_id with amount changed to 11425.2
FAULT-00340,duplicate_keys,trans,856522,duplicated trans_id with amount changed to 10243.8
FAULT-00341,duplicate_keys,trans,3582721,duplicated trans_id with amount changed to 73.3
FAULT-00342,duplicate_keys,trans,839801,duplicated trans_id with amount changed to 19673.0
FAULT-00343,duplicate_keys,trans,9448,duplicated trans_id with amount changed to 19.7
FAULT-00344,duplicate_keys,trans,1110695,duplicated trans_id with amount changed to 712.3
FAULT-00345,duplicate_keys,trans,513564,duplicated trans_id with amount changed to 17.0
FAULT-00346,duplicate_keys,trans,424023,duplicated trans_id with amount changed to 392.5
FAULT-00347,duplicate_keys,trans,568197,duplicated trans_id with amount changed to 1406.3
FAULT-00348,duplicate_keys,trans,3464446,duplicated trans_id with amount changed to 116.9
FAULT-00349,duplicate_keys,trans,753862,duplicated trans_id with amount changed to 18183.6
FAULT-00350,duplicate_keys,trans,3492635,duplicated trans_id with amount changed to 146.7
FAULT-00351,duplicate_keys,trans,929659,duplicated trans_id with amount changed to 12269.2
FAULT-00352,duplicate_keys,trans,540195,duplicated trans_id with amount changed to 8082.0
FAULT-00353,duplicate_keys,trans,3538494,duplicated trans_id with amount changed to 128.8
FAULT-00354,duplicate_keys,trans,3499121,duplicated trans_id with amount changed to 178.5
FAULT-00355,duplicate_keys,trans,3621680,duplicated trans_id with amount changed to 195.4
FAULT-00356,duplicate_keys,trans,358154,duplicated trans_id with amount changed to 28.7
FAULT-00357,duplicate_keys,trans,25070,duplicated trans_id with amount changed to 16267.6
FAULT-00358,duplicate_keys,trans,617723,duplicated trans_id with amount changed to 5515.4
FAULT-00359,duplicate_keys,trans,1097968,duplicated trans_id with amount changed to 10.1
FAULT-00360,duplicate_keys,trans,3616331,duplicated trans_id with amount changed to 153.8
FAULT-00361,duplicate_keys,trans,105834,duplicated trans_id with amount changed to 2559.2
FAULT-00362,duplicate_keys,trans,337707,duplicated trans_id with amount changed to 1578.3
FAULT-00363,duplicate_keys,trans,1079842,duplicated trans_id with amount changed to 14232.5
FAULT-00364,duplicate_keys,trans,352311,duplicated trans_id with amount changed to 5054.8
FAULT-00365,duplicate_keys,trans,464354,duplicated trans_id with amount changed to 56894.4
FAULT-00366,duplicate_keys,trans,678295,duplicated trans_id with amount changed to 3772.4
FAULT-00367,duplicate_keys,trans,422918,duplicated trans_id with amount changed to 1184.6
FAULT-00368,duplicate_keys,trans,349331,duplicated trans_id with amount changed to 268.8
FAULT-00369,duplicate_keys,trans,829579,duplicated trans_id with amount changed to 15.2
FAULT-00370,duplicate_keys,trans,203026,duplicated trans_id with amount changed to 7956.6
FAULT-00371,duplicate_keys,trans,664149,duplicated trans_id with amount changed to 15006.5
FAULT-00372,duplicate_keys,trans,236547,duplicated trans_id with amount changed to 6654.5
FAULT-00373,duplicate_keys,trans,1053780,duplicated trans_id with amount changed to 41239.2
FAULT-00374,duplicate_keys,trans,775818,duplicated trans_id with amount changed to 617.3
FAULT-00375,duplicate_keys,trans,3462071,duplicated trans_id with amount changed to 216.3
FAULT-00376,duplicate_keys,trans,3671325,duplicated trans_id with amount changed to 118.6
FAULT-00377,duplicate_keys,trans,233751,duplicated trans_id with amount changed to 2100.5
FAULT-00378,duplicate_keys,trans,66526,duplicated trans_id with amount changed to 10.7
FAULT-00379,duplicate_keys,trans,683313,duplicated trans_id with amount changed to 9381.3
FAULT-00380,duplicate_keys,trans,266806,duplicated trans_id with amount changed to 8834.3
FAULT-00381,duplicate_keys,trans,3664579,duplicated trans_id with amount changed to 148.8
FAULT-00382,duplicate_keys,trans,673053,duplicated trans_id with amount changed to 27637.8
FAULT-00383,duplicate_keys,trans,1599040,duplicated trans_id with amount changed to 6956.3
FAULT-00384,duplicate_keys,trans,132647,duplicated trans_id with amount changed to 37279.2
FAULT-00385,duplicate_keys,trans,735013,duplicated trans_id with amount changed to 2614.0
FAULT-00386,duplicate_keys,trans,690530,duplicated trans_id with amount changed to 286.8
FAULT-00387,duplicate_keys,trans,970080,duplicated trans_id with amount changed to 43.1
FAULT-00388,duplicate_keys,trans,3207473,duplicated trans_id with amount changed to 8.7
FAULT-00389,duplicate_keys,trans,1096764,duplicated trans_id with amount changed to 2530.3
FAULT-00390,duplicate_keys,trans,363621,duplicated trans_id with amount changed to 2164.6
FAULT-00391,duplicate_keys,trans,3571989,duplicated trans_id with amount changed to 684.9
FAULT-00392,duplicate_keys,trans,1100000,duplicated trans_id with amount changed to 5135.8
FAULT-00393,duplicate_keys,trans,3442735,duplicated trans_id with amount changed to 263.5
FAULT-00394,duplicate_keys,trans,2477486,duplicated trans_id with amount changed to 11.7
FAULT-00395,duplicate_keys,trans,3507850,duplicated trans_id with amount changed to 206.7
FAULT-00396,duplicate_keys,trans,439293,duplicated trans_id with amount changed to 2967.5
FAULT-00397,duplicate_keys,trans,511784,duplicated trans_id with amount changed to 1257.3
FAULT-00398,duplicate_keys,trans,3617591,duplicated trans_id with amount changed to 159.2
FAULT-00399,duplicate_keys,trans,2423604,duplicated trans_id with amount changed to 3269.9
FAULT-00400,duplicate_keys,trans,1523978,duplicated trans_id with amount changed to 3510.6
FAULT-00401,duplicate_keys,trans,760851,duplicated trans_id with amount changed to 12.2
FAULT-00402,duplicate_keys,trans,102942,duplicated trans_id with amount changed to 404.9
FAULT-00403,duplicate_keys,trans,540435,duplicated trans_id with amount changed to 1611.6
FAULT-00404,duplicate_keys,trans,925217,duplicated trans_id with amount changed to 44654.2
FAULT-00405,duplicate_keys,trans,12906,duplicated trans_id with amount changed to 10912.4
FAULT-00406,duplicate_keys,trans,1147570,duplicated trans_id with amount changed to 3538.9
FAULT-00407,duplicate_keys,trans,732782,duplicated trans_id with amount changed to 12619.7
FAULT-00408,duplicate_keys,trans,125741,duplicated trans_id with amount changed to 14.3
FAULT-00409,duplicate_keys,trans,1244696,duplicated trans_id with amount changed to 28263.9
FAULT-00410,duplicate_keys,trans,366681,duplicated trans_id with amount changed to 2113.0
FAULT-00411,duplicate_keys,trans,721577,duplicated trans_id with amount changed to 3775.6
FAULT-00412,duplicate_keys,trans,1583839,duplicated trans_id with amount changed to 13083.7
FAULT-00413,duplicate_keys,trans,3613260,duplicated trans_id with amount changed to 455.9
FAULT-00414,duplicate_keys,trans,2857679,duplicated trans_id with amount changed to 6026.5
FAULT-00415,duplicate_keys,trans,781483,duplicated trans_id with amount changed to 1333.5
FAULT-00416,duplicate_keys,trans,1047666,duplicated trans_id with amount changed to 4172.0
FAULT-00417,duplicate_keys,trans,1020957,duplicated trans_id with amount changed to 1377.5
FAULT-00418,duplicate_keys,trans,218635,duplicated trans_id with amount changed to 3354.3
FAULT-00419,duplicate_keys,trans,854628,duplicated trans_id with amount changed to 27761.3
FAULT-00420,duplicate_keys,trans,663665,duplicated trans_id with amount changed to 18.4
FAULT-00421,duplicate_keys,trans,986188,duplicated trans_id with amount changed to 9654.7
FAULT-00422,duplicate_keys,trans,371531,duplicated trans_id with amount changed to 7769.7
FAULT-00423,duplicate_keys,trans,582496,duplicated trans_id with amount changed to 1348.7
FAULT-00424,duplicate_keys,trans,3575048,duplicated trans_id with amount changed to 141.8
FAULT-00425,duplicate_keys,trans,678971,duplicated trans_id with amount changed to 5323.5
FAULT-00426,duplicate_keys,trans,1016482,duplicated trans_id with amount changed to 144.1
FAULT-00427,duplicate_keys,trans,3586413,duplicated trans_id with amount changed to 126.0
FAULT-00428,duplicate_keys,trans,539874,duplicated trans_id with amount changed to 12.3
FAULT-00429,duplicate_keys,trans,1730788,duplicated trans_id with amount changed to 6116.9
FAULT-00430,duplicate_keys,trans,3465883,duplicated trans_id with amount changed to 143.9
FAULT-00431,duplicate_keys,trans,2721726,duplicated trans_id with amount changed to 34308.3
FAULT-00432,duplicate_keys,trans,2648773,duplicated trans_id with amount changed to 76663.4
FAULT-00433,duplicate_keys,trans,787720,duplicated trans_id with amount changed to 8487.6
FAULT-00434,duplicate_keys,trans,3662317,duplicated trans_id with amount changed to 189.5
FAULT-00435,duplicate_keys,trans,3590857,duplicated trans_id with amount changed to 79.2
FAULT-00436,duplicate_keys,trans,958505,duplicated trans_id with amount changed to 173.3
FAULT-00437,duplicate_keys,trans,34044,duplicated trans_id with amount changed to 4122.4
FAULT-00438,duplicate_keys,trans,2448657,duplicated trans_id with amount changed to 12501.3
FAULT-00439,duplicate_keys,trans,2356955,duplicated trans_id with amount changed to 8264.2
FAULT-00440,duplicate_keys,trans,303,duplicated trans_id with amount changed to 29481.9
FAULT-00441,duplicate_keys,trans,3537880,duplicated trans_id with amount changed to 716.4
FAULT-00442,duplicate_keys,trans,813496,duplicated trans_id with amount changed to 714.6
FAULT-00443,duplicate_keys,trans,983455,duplicated trans_id with amount changed to 2630.4
FAULT-00444,duplicate_keys,trans,749677,duplicated trans_id with amount changed to 21.8
FAULT-00445,duplicate_keys,trans,3642840,duplicated trans_id with amount changed to 206.6
FAULT-00446,duplicate_keys,trans,516262,duplicated trans_id with amount changed to 28.3
FAULT-00447,duplicate_keys,trans,3457519,duplicated trans_id with amount changed to 16.7
FAULT-00448,duplicate_keys,trans,327365,duplicated trans_id with amount changed to 8575.4
FAULT-00449,duplicate_keys,trans,837902,duplicated trans_id with amount changed to 515.5
FAULT-00450,duplicate_keys,trans,1015485,duplicated trans_id with amount changed to 24110.6
FAULT-00451,duplicate_keys,trans,3558818,duplicated trans_id with amount changed to 240.7
FAULT-00452,duplicate_keys,trans,289282,duplicated trans_id with amount changed to 17.4
FAULT-00453,duplicate_keys,trans,887719,duplicated trans_id with amount changed to 12.0
FAULT-00454,duplicate_keys,trans,57440,duplicated trans_id with amount changed to 9478.7
FAULT-00455,duplicate_keys,trans,633397,duplicated trans_id with amount changed to 1944.6
FAULT-00456,duplicate_keys,trans,23616,duplicated trans_id with amount changed to 7212.0
FAULT-00457,duplicate_keys,trans,2384069,duplicated trans_id with amount changed to 576.1
FAULT-00458,duplicate_keys,trans,171302,duplicated trans_id with amount changed to 30959.3
FAULT-00459,duplicate_keys,trans,380310,duplicated trans_id with amount changed to 5084.0
FAULT-00460,duplicate_keys,trans,3035641,duplicated trans_id with amount changed to 1205.2
FAULT-00461,duplicate_keys,trans,911232,duplicated trans_id with amount changed to 1759.8
FAULT-00462,duplicate_keys,trans,356016,duplicated trans_id with amount changed to 11217.6
FAULT-00463,duplicate_keys,trans,948184,duplicated trans_id with amount changed to 2560.7
FAULT-00464,duplicate_keys,trans,712911,duplicated trans_id with amount changed to 2931.1
FAULT-00465,duplicate_keys,trans,1150403,duplicated trans_id with amount changed to 1002.6
FAULT-00466,duplicate_keys,trans,758716,duplicated trans_id with amount changed to 11388.0
FAULT-00467,duplicate_keys,trans,3585411,duplicated trans_id with amount changed to 102.5
FAULT-00468,duplicate_keys,trans,1096227,duplicated trans_id with amount changed to 14068.4
FAULT-00469,duplicate_keys,trans,1252415,duplicated trans_id with amount changed to 22.8
FAULT-00470,duplicate_keys,trans,57471,duplicated trans_id with amount changed to 4469.1
FAULT-00471,duplicate_keys,trans,479596,duplicated trans_id with amount changed to 2280.4
FAULT-00472,duplicate_keys,trans,2397114,duplicated trans_id with amount changed to 7703.8
FAULT-00473,duplicate_keys,trans,2938667,duplicated trans_id with amount changed to 6634.5
FAULT-00474,duplicate_keys,trans,296970,duplicated trans_id with amount changed to 19295.1
FAULT-00475,duplicate_keys,trans,852746,duplicated trans_id with amount changed to 6605.6
FAULT-00476,duplicate_keys,trans,2036750,duplicated trans_id with amount changed to 571.4
FAULT-00477,duplicate_keys,trans,2350023,duplicated trans_id with amount changed to 19.4
FAULT-00478,duplicate_keys,trans,177685,duplicated trans_id with amount changed to 21805.6
FAULT-00479,duplicate_keys,trans,1034021,duplicated trans_id with amount changed to 8.8
FAULT-00480,duplicate_keys,trans,335633,duplicated trans_id with amount changed to 219.9
FAULT-00481,duplicate_keys,trans,3527816,duplicated trans_id with amount changed to 143.6
FAULT-00482,duplicate_keys,trans,374209,duplicated trans_id with amount changed to 68366.7
FAULT-00483,duplicate_keys,trans,284984,duplicated trans_id with amount changed to 7924.0
FAULT-00484,duplicate_keys,trans,386164,duplicated trans_id with amount changed to 3376.4
FAULT-00485,duplicate_keys,trans,3583002,duplicated trans_id with amount changed to 140.7
FAULT-00486,duplicate_keys,trans,1017856,duplicated trans_id with amount changed to 6337.9
FAULT-00487,duplicate_keys,trans,64091,duplicated trans_id with amount changed to 25197.4
FAULT-00488,duplicate_keys,trans,3643303,duplicated trans_id with amount changed to 10.6
FAULT-00489,duplicate_keys,trans,264426,duplicated trans_id with amount changed to 3099.2
FAULT-00490,duplicate_keys,trans,557137,duplicated trans_id with amount changed to 10296.6
FAULT-00491,duplicate_keys,trans,513795,duplicated trans_id with amount changed to 305.8
FAULT-00492,duplicate_keys,trans,1074516,duplicated trans_id with amount changed to 32140.0
FAULT-00493,duplicate_keys,trans,3036251,duplicated trans_id with amount changed to 9998.9
FAULT-00494,duplicate_keys,trans,3254910,duplicated trans_id with amount changed to 3818.7
FAULT-00495,duplicate_keys,trans,3573827,duplicated trans_id with amount changed to 113.0
